director,genre,id,popularity,budget,revenue,original_title,release_date,budget_adj,revenue_adj,release_year,release_month,release_day_of_week,leading_actor,profit_adj,ROI_adj
Chris Columbus,Family,771,0.142486,18000000,476684675,Home Alone,1990-11-09,30040173.725662395,795538358.29783,1990,11,4,Macaulay Culkin,765498184.5721676,25.482481944444487
Richard Benjamin,Comedy,4587,0.257865,31000000,35419397,Mermaids,1990-12-14,51735854.749752,59111379.95212261,1990,12,4,Cher,7375525.202370606,0.1425611935483865
Richard Benjamin,Drama,4587,0.257865,31000000,35419397,Mermaids,1990-12-14,51735854.749752,59111379.95212261,1990,12,4,Cher,7375525.202370606,0.1425611935483865
Richard Benjamin,Romance,4587,0.257865,31000000,35419397,Mermaids,1990-12-14,51735854.749752,59111379.95212261,1990,12,4,Cher,7375525.202370606,0.1425611935483865
Reginald Hudlin,Comedy,16094,0.126283,2500000,26386000,House Party,1990-03-09,4172246.35078645,44035556.8847405,1990,3,4,Christopher Reid,39863310.533954054,9.5544
Reginald Hudlin,Drama,16094,0.126283,2500000,26386000,House Party,1990-03-09,4172246.35078645,44035556.8847405,1990,3,4,Christopher Reid,39863310.533954054,9.5544
Clyde Geronimi,Adventure,12230,2.631987,4000000,215880014,One Hundred and One Dalmatians,1961-01-25,29179444.8318826,1574814739.70476,1961,1,2,Rod Taylor,1545635294.8728774,52.97000349999997
Clyde Geronimi,Animation,12230,2.631987,4000000,215880014,One Hundred and One Dalmatians,1961-01-25,29179444.8318826,1574814739.70476,1961,1,2,Rod Taylor,1545635294.8728774,52.97000349999997
Clyde Geronimi,Comedy,12230,2.631987,4000000,215880014,One Hundred and One Dalmatians,1961-01-25,29179444.8318826,1574814739.70476,1961,1,2,Rod Taylor,1545635294.8728774,52.97000349999997
Clyde Geronimi,Family,12230,2.631987,4000000,215880014,One Hundred and One Dalmatians,1961-01-25,29179444.8318826,1574814739.70476,1961,1,2,Rod Taylor,1545635294.8728774,52.97000349999997
Hamilton Luske,Adventure,12230,2.631987,4000000,215880014,One Hundred and One Dalmatians,1961-01-25,29179444.8318826,1574814739.70476,1961,1,2,Rod Taylor,1545635294.8728774,52.97000349999997
Hamilton Luske,Animation,12230,2.631987,4000000,215880014,One Hundred and One Dalmatians,1961-01-25,29179444.8318826,1574814739.70476,1961,1,2,Rod Taylor,1545635294.8728774,52.97000349999997
Hamilton Luske,Comedy,12230,2.631987,4000000,215880014,One Hundred and One Dalmatians,1961-01-25,29179444.8318826,1574814739.70476,1961,1,2,Rod Taylor,1545635294.8728774,52.97000349999997
Hamilton Luske,Family,12230,2.631987,4000000,215880014,One Hundred and One Dalmatians,1961-01-25,29179444.8318826,1574814739.70476,1961,1,2,Rod Taylor,1545635294.8728774,52.97000349999997
Wolfgang Reitherman,Adventure,12230,2.631987,4000000,215880014,One Hundred and One Dalmatians,1961-01-25,29179444.8318826,1574814739.70476,1961,1,2,Rod Taylor,1545635294.8728774,52.97000349999997
Wolfgang Reitherman,Animation,12230,2.631987,4000000,215880014,One Hundred and One Dalmatians,1961-01-25,29179444.8318826,1574814739.70476,1961,1,2,Rod Taylor,1545635294.8728774,52.97000349999997
Wolfgang Reitherman,Comedy,12230,2.631987,4000000,215880014,One Hundred and One Dalmatians,1961-01-25,29179444.8318826,1574814739.70476,1961,1,2,Rod Taylor,1545635294.8728774,52.97000349999997
Wolfgang Reitherman,Family,12230,2.631987,4000000,215880014,One Hundred and One Dalmatians,1961-01-25,29179444.8318826,1574814739.70476,1961,1,2,Rod Taylor,1545635294.8728774,52.97000349999997
Blake Edwards,Comedy,164,1.752027,2500000,9500000,Breakfast at Tiffany's,1961-10-05,18237153.019926604,69301181.47572121,1961,10,3,Audrey Hepburn,51064028.4557946,2.800000000000006
Blake Edwards,Drama,164,1.752027,2500000,9500000,Breakfast at Tiffany's,1961-10-05,18237153.019926604,69301181.47572121,1961,10,3,Audrey Hepburn,51064028.4557946,2.800000000000006
Blake Edwards,Romance,164,1.752027,2500000,9500000,Breakfast at Tiffany's,1961-10-05,18237153.019926604,69301181.47572121,1961,10,3,Audrey Hepburn,51064028.4557946,2.800000000000006
Jerome Robbins,Music,1725,0.9002450000000001,6000000,43656822,West Side Story,1961-10-18,43769167.2478239,318470457.27107996,1961,10,2,Natalie Wood,274701290.02325606,6.276137000000007
Jerome Robbins,Crime,1725,0.9002450000000001,6000000,43656822,West Side Story,1961-10-18,43769167.2478239,318470457.27107996,1961,10,2,Natalie Wood,274701290.02325606,6.276137000000007
Jerome Robbins,Drama,1725,0.9002450000000001,6000000,43656822,West Side Story,1961-10-18,43769167.2478239,318470457.27107996,1961,10,2,Natalie Wood,274701290.02325606,6.276137000000007
Robert Wise,Music,1725,0.9002450000000001,6000000,43656822,West Side Story,1961-10-18,43769167.2478239,318470457.27107996,1961,10,2,Natalie Wood,274701290.02325606,6.276137000000007
Robert Wise,Crime,1725,0.9002450000000001,6000000,43656822,West Side Story,1961-10-18,43769167.2478239,318470457.27107996,1961,10,2,Natalie Wood,274701290.02325606,6.276137000000007
Robert Wise,Drama,1725,0.9002450000000001,6000000,43656822,West Side Story,1961-10-18,43769167.2478239,318470457.27107996,1961,10,2,Natalie Wood,274701290.02325606,6.276137000000007
J. Lee Thompson,Action,10911,0.754548,6000000,28900000,The Guns of Navarone,1961-04-27,43769167.2478239,210821488.910352,1961,4,3,Gregory Peck,167052321.6625281,3.8166666666666713
J. Lee Thompson,Adventure,10911,0.754548,6000000,28900000,The Guns of Navarone,1961-04-27,43769167.2478239,210821488.910352,1961,4,3,Gregory Peck,167052321.6625281,3.8166666666666713
J. Lee Thompson,Drama,10911,0.754548,6000000,28900000,The Guns of Navarone,1961-04-27,43769167.2478239,210821488.910352,1961,4,3,Gregory Peck,167052321.6625281,3.8166666666666713
J. Lee Thompson,War,10911,0.754548,6000000,28900000,The Guns of Navarone,1961-04-27,43769167.2478239,210821488.910352,1961,4,3,Gregory Peck,167052321.6625281,3.8166666666666713
Alexander Mackendrick,Action,10911,0.754548,6000000,28900000,The Guns of Navarone,1961-04-27,43769167.2478239,210821488.910352,1961,4,3,Gregory Peck,167052321.6625281,3.8166666666666713
Alexander Mackendrick,Adventure,10911,0.754548,6000000,28900000,The Guns of Navarone,1961-04-27,43769167.2478239,210821488.910352,1961,4,3,Gregory Peck,167052321.6625281,3.8166666666666713
Alexander Mackendrick,Drama,10911,0.754548,6000000,28900000,The Guns of Navarone,1961-04-27,43769167.2478239,210821488.910352,1961,4,3,Gregory Peck,167052321.6625281,3.8166666666666713
Alexander Mackendrick,War,10911,0.754548,6000000,28900000,The Guns of Navarone,1961-04-27,43769167.2478239,210821488.910352,1961,4,3,Gregory Peck,167052321.6625281,3.8166666666666713
Stanley Kramer,Drama,821,0.5383640000000001,3000000,10000000,Judgment at Nuremberg,1961-12-01,21884583.6239119,72948612.07970649,1961,12,4,Spencer Tracy,51064028.45579459,2.3333333333333406
Stanley Kramer,History,821,0.5383640000000001,3000000,10000000,Judgment at Nuremberg,1961-12-01,21884583.6239119,72948612.07970649,1961,12,4,Spencer Tracy,51064028.45579459,2.3333333333333406
Nicholas Ray,Drama,36362,0.282665,5037000,14483352,King of Kings,1961-10-11,36744215.904548205,105654042.666184,1961,10,2,Jeffrey Hunter,68909826.76163578,1.8753924955330483
Roger Corman,Horror,28501,0.249542,200000,2000000,The Pit and the Pendulum,1961-08-12,1458972.24159413,14589722.4159413,1961,8,5,Vincent Price,13130750.17434717,9.0
Marlon Brando,Western,18647,0.173731,6000000,4300000,One-Eyed Jacks,1961-03-30,43769167.2478239,31367903.194273803,1961,3,3,Marlon Brando,-12401264.053550098,-0.28333333333333316
Marlon Brando,Action,18647,0.173731,6000000,4300000,One-Eyed Jacks,1961-03-30,43769167.2478239,31367903.194273803,1961,3,3,Marlon Brando,-12401264.053550098,-0.28333333333333316
Billy Wilder,Comedy,430,0.30378299999999997,3000000,4000000,"One, Two, Three",1961-12-15,21884583.6239119,29179444.8318826,1961,12,4,James Cagney,7294861.207970701,0.3333333333333365
Billy Wilder,Family,430,0.30378299999999997,3000000,4000000,"One, Two, Three",1961-12-15,21884583.6239119,29179444.8318826,1961,12,4,James Cagney,7294861.207970701,0.3333333333333365
Frank Capra,Comedy,248,0.290285,2900000,5000000,Pocketful of Miracles,1961-12-18,21155097.503114898,36474306.03985321,1961,12,0,Glenn Ford,15319208.53673831,0.7241379310344798
Frank Capra,Drama,248,0.290285,2900000,5000000,Pocketful of Miracles,1961-12-18,21155097.503114898,36474306.03985321,1961,12,0,Glenn Ford,15319208.53673831,0.7241379310344798
Alfred Hitchcock,Drama,539,2.610362,806948,32000000,Psycho,1960-08-14,5949601.34364958,235934958.630279,1960,8,6,Anthony Perkins,229985357.28662944,38.65559119051038
Alfred Hitchcock,Horror,539,2.610362,806948,32000000,Psycho,1960-08-14,5949601.34364958,235934958.630279,1960,8,6,Anthony Perkins,229985357.28662944,38.65559119051038
Alfred Hitchcock,Thriller,539,2.610362,806948,32000000,Psycho,1960-08-14,5949601.34364958,235934958.630279,1960,8,6,Anthony Perkins,229985357.28662944,38.65559119051038
John Sturges,Action,966,1.872132,2000000,4905000,The Magnificent Seven,1960-10-23,14745934.9143924,36164405.377547495,1960,10,6,Yul Brynner,21418470.463155095,1.452500000000009
John Sturges,Adventure,966,1.872132,2000000,4905000,The Magnificent Seven,1960-10-23,14745934.9143924,36164405.377547495,1960,10,6,Yul Brynner,21418470.463155095,1.452500000000009
John Sturges,Western,966,1.872132,2000000,4905000,The Magnificent Seven,1960-10-23,14745934.9143924,36164405.377547495,1960,10,6,Yul Brynner,21418470.463155095,1.452500000000009
Stanley Kubrick,Action,967,1.136943,12000000,60000000,Spartacus,1960-10-06,88475609.4863548,442378047.431774,1960,10,3,Kirk Douglas,353902437.9454192,4.0
Stanley Kubrick,Drama,967,1.136943,12000000,60000000,Spartacus,1960-10-06,88475609.4863548,442378047.431774,1960,10,3,Kirk Douglas,353902437.9454192,4.0
Stanley Kubrick,History,967,1.136943,12000000,60000000,Spartacus,1960-10-06,88475609.4863548,442378047.431774,1960,10,3,Kirk Douglas,353902437.9454192,4.0
Billy Wilder,Comedy,284,0.947307,3000000,25000000,The Apartment,1960-06-15,22118902.3715887,184324186.429905,1960,6,2,Jack Lemmon,162205284.0583163,7.333333333333296
Billy Wilder,Drama,284,0.947307,3000000,25000000,The Apartment,1960-06-15,22118902.3715887,184324186.429905,1960,6,2,Jack Lemmon,162205284.0583163,7.333333333333296
Billy Wilder,Romance,284,0.947307,3000000,25000000,The Apartment,1960-06-15,22118902.3715887,184324186.429905,1960,6,2,Jack Lemmon,162205284.0583163,7.333333333333296
Frank Tashlin,Comedy,18973,0.055821,3000000,7100000,Cinderfella,1960-12-18,22118902.3715887,52348068.9460932,1960,12,6,Jerry Lewis,30229166.574504502,1.3666666666666643
Frank Tashlin,Romance,18973,0.055821,3000000,7100000,Cinderfella,1960-12-18,22118902.3715887,52348068.9460932,1960,12,6,Jerry Lewis,30229166.574504502,1.3666666666666643
Martin Scorsese,Crime,103,2.5826569999999998,1300000,28262574,Taxi Driver,1976-02-08,4981207.43701933,108293649.075468,1976,2,6,Robert De Niro,103312441.63844867,20.740441538461422
Martin Scorsese,Drama,103,2.5826569999999998,1300000,28262574,Taxi Driver,1976-02-08,4981207.43701933,108293649.075468,1976,2,6,Robert De Niro,103312441.63844867,20.740441538461422
John G. Avildsen,Drama,1366,2.389663,1100000,117235147,Rocky,1976-11-21,4214867.83132405,449209681.628042,1976,11,6,Sylvester Stallone,444994813.79671794,105.57740636363636
Brian De Palma,Horror,7340,1.263483,1800000,33800000,Carrie,1976-11-03,6897056.45125754,129511393.36250201,1976,11,2,Sissy Spacek,122614336.91124447,17.77777777777768
Brian De Palma,Thriller,7340,1.263483,1800000,33800000,Carrie,1976-11-03,6897056.45125754,129511393.36250201,1976,11,2,Sissy Spacek,122614336.91124447,17.77777777777768
Richard Donner,Horror,794,0.9994129999999999,2800000,60922980,The Omen,1976-06-06,10728754.479733901,233438462.35490698,1976,6,6,Gregory Peck,222709707.87517306,20.758207142857163
Richard Donner,Thriller,794,0.9994129999999999,2800000,60922980,The Omen,1976-06-06,10728754.479733901,233438462.35490698,1976,6,6,Gregory Peck,222709707.87517306,20.758207142857163
Michael Anderson,Adventure,10803,0.924068,9000000,25000000,Logan's Run,1976-06-23,34485282.2562877,95792450.7119103,1976,6,2,Michael York,61307168.455622606,1.7777777777777786
Michael Anderson,Action,10803,0.924068,9000000,25000000,Logan's Run,1976-06-23,34485282.2562877,95792450.7119103,1976,6,2,Michael York,61307168.455622606,1.7777777777777786
Michael Anderson,Romance,10803,0.924068,9000000,25000000,Logan's Run,1976-06-23,34485282.2562877,95792450.7119103,1976,6,2,Michael York,61307168.455622606,1.7777777777777786
Michael Anderson,Science Fiction,10803,0.924068,9000000,25000000,Logan's Run,1976-06-23,34485282.2562877,95792450.7119103,1976,6,2,Michael York,61307168.455622606,1.7777777777777786
John Guillermin,Action,10730,0.886829999999999,24000000,52614445,King Kong,1976-09-08,91960752.6834339,201602665.17588,1976,9,2,Jeff Bridges,109641912.49244611,1.1922685416666599
John Guillermin,Adventure,10730,0.886829999999999,24000000,52614445,King Kong,1976-09-08,91960752.6834339,201602665.17588,1976,9,2,Jeff Bridges,109641912.49244611,1.1922685416666599
John Guillermin,Drama,10730,0.886829999999999,24000000,52614445,King Kong,1976-09-08,91960752.6834339,201602665.17588,1976,9,2,Jeff Bridges,109641912.49244611,1.1922685416666599
John Guillermin,Horror,10730,0.886829999999999,24000000,52614445,King Kong,1976-09-08,91960752.6834339,201602665.17588,1976,9,2,Jeff Bridges,109641912.49244611,1.1922685416666599
John Guillermin,Science Fiction,10730,0.886829999999999,24000000,52614445,King Kong,1976-09-08,91960752.6834339,201602665.17588,1976,9,2,Jeff Bridges,109641912.49244611,1.1922685416666599
Alan J. Pakula,Drama,891,0.85009,8500000,70600000,All the President's Men,1976-04-04,32569433.2420495,270517880.810434,1976,4,6,Robert Redford,237948447.56838447,7.305882352941155
Alan J. Pakula,History,891,0.85009,8500000,70600000,All the President's Men,1976-04-04,32569433.2420495,270517880.810434,1976,4,6,Robert Redford,237948447.56838447,7.305882352941155
Alan J. Pakula,Mystery,891,0.85009,8500000,70600000,All the President's Men,1976-04-04,32569433.2420495,270517880.810434,1976,4,6,Robert Redford,237948447.56838447,7.305882352941155
Alan J. Pakula,Thriller,891,0.85009,8500000,70600000,All the President's Men,1976-04-04,32569433.2420495,270517880.810434,1976,4,6,Robert Redford,237948447.56838447,7.305882352941155
James Fargo,Action,10649,0.722259,9000000,46236000,The Enforcer,1976-12-21,34485282.2562877,177162390.044635,1976,12,1,Clint Eastwood,142677107.7883473,4.1373333333333235
James Fargo,Crime,10649,0.722259,9000000,46236000,The Enforcer,1976-12-21,34485282.2562877,177162390.044635,1976,12,1,Clint Eastwood,142677107.7883473,4.1373333333333235
James Fargo,Thriller,10649,0.722259,9000000,46236000,The Enforcer,1976-12-21,34485282.2562877,177162390.044635,1976,12,1,Clint Eastwood,142677107.7883473,4.1373333333333235
Alfred Hitchcock,Comedy,5854,0.600495,2000000,7900000,Family Plot,1976-04-09,7663396.05695282,30270414.424963597,1976,4,4,Barbara Harris,22607018.368010778,2.9499999999999944
Alfred Hitchcock,Crime,5854,0.600495,2000000,7900000,Family Plot,1976-04-09,7663396.05695282,30270414.424963597,1976,4,4,Barbara Harris,22607018.368010778,2.9499999999999944
Alfred Hitchcock,Thriller,5854,0.600495,2000000,7900000,Family Plot,1976-04-09,7663396.05695282,30270414.424963597,1976,4,4,Barbara Harris,22607018.368010778,2.9499999999999944
Clint Eastwood,Drama,10747,0.5972970000000001,3700000,31800000,The Outlaw Josey Wales,1976-06-30,14177282.705362698,121847997.305549,1976,6,2,Clint Eastwood,107670714.6001863,7.594594594594547
Clint Eastwood,Western,10747,0.5972970000000001,3700000,31800000,The Outlaw Josey Wales,1976-06-30,14177282.705362698,121847997.305549,1976,6,2,Clint Eastwood,107670714.6001863,7.594594594594547
John Schlesinger,Thriller,10518,0.522601,6500000,21709020,Marathon Man,1976-10-05,24906037.1850966,83182409.134155,1976,10,1,Dustin Hoffman,58276371.949058406,2.3398492307692416
Sidney Lumet,Drama,10774,0.47640600000000005,3800000,23689877,Network,1976-11-01,14560452.5082103,90772454.9957487,1976,11,0,Faye Dunaway,76212002.4875384,5.234178157894765
Blake Edwards,Comedy,12268,0.360421,6000000,33833201,The Pink Panther Strikes Again,1976-12-15,22990188.170858398,129638609.568746,1976,12,2,Peter Sellers,106648421.3978876,4.638866833333344
Blake Edwards,Mystery,12268,0.360421,6000000,33833201,The Pink Panther Strikes Again,1976-12-15,22990188.170858398,129638609.568746,1976,12,2,Peter Sellers,106648421.3978876,4.638866833333344
Frank Pierson,Drama,19610,0.15576800000000002,6000000,161000000,A Star Is Born,1976-12-16,22990188.170858398,616903382.5847019,1976,12,3,Barbra Streisand,593913194.4138435,25.8333333333334
Frank Pierson,Music,19610,0.15576800000000002,6000000,161000000,A Star Is Born,1976-12-16,22990188.170858398,616903382.5847019,1976,12,3,Barbra Streisand,593913194.4138435,25.8333333333334
Frank Pierson,Romance,19610,0.15576800000000002,6000000,161000000,A Star Is Born,1976-12-16,22990188.170858398,616903382.5847019,1976,12,3,Barbra Streisand,593913194.4138435,25.8333333333334
Michael Ritchie,Comedy,23479,0.017498,35000000,35323292,The Bad News Bears,1976-04-07,134109430.996674,135348188.315696,1976,4,2,Walter Matthau,1238757.3190219998,0.00923691428571285
Michael Ritchie,Family,23479,0.017498,35000000,35323292,The Bad News Bears,1976-04-07,134109430.996674,135348188.315696,1976,4,2,Walter Matthau,1238757.3190219998,0.00923691428571285
Harold Ramis,Romance,137,2.571339,14600000,70906973,Groundhog Day,1993-02-11,22038261.440801103,107031945.81848101,1993,2,3,Bill Murray,84993684.37767991,3.8566419863013635
Harold Ramis,Fantasy,137,2.571339,14600000,70906973,Groundhog Day,1993-02-11,22038261.440801103,107031945.81848101,1993,2,3,Bill Murray,84993684.37767991,3.8566419863013635
Harold Ramis,Drama,137,2.571339,14600000,70906973,Groundhog Day,1993-02-11,22038261.440801103,107031945.81848101,1993,2,3,Bill Murray,84993684.37767991,3.8566419863013635
Harold Ramis,Comedy,137,2.571339,14600000,70906973,Groundhog Day,1993-02-11,22038261.440801103,107031945.81848101,1993,2,3,Bill Murray,84993684.37767991,3.8566419863013635
Henry Selick,Fantasy,9479,2.455618,18000000,75634409,The Nightmare Before Christmas,1993-10-09,27170459.3105767,114167868.45633401,1993,10,5,Danny Elfman,86997409.14575732,3.2019116111111035
Henry Selick,Animation,9479,2.455618,18000000,75634409,The Nightmare Before Christmas,1993-10-09,27170459.3105767,114167868.45633401,1993,10,5,Danny Elfman,86997409.14575732,3.2019116111111035
Henry Selick,Family,9479,2.455618,18000000,75634409,The Nightmare Before Christmas,1993-10-09,27170459.3105767,114167868.45633401,1993,10,5,Danny Elfman,86997409.14575732,3.2019116111111035
Steven Spielberg,Drama,424,2.377288,22000000,321265768,Schindler's List,1993-11-29,33208339.1573716,484941026.518066,1993,11,0,Liam Neeson,451732687.3606944,13.602989454545444
Steven Spielberg,History,424,2.377288,22000000,321265768,Schindler's List,1993-11-29,33208339.1573716,484941026.518066,1993,11,0,Liam Neeson,451732687.3606944,13.602989454545444
Steven Spielberg,War,424,2.377288,22000000,321265768,Schindler's List,1993-11-29,33208339.1573716,484941026.518066,1993,11,0,Liam Neeson,451732687.3606944,13.602989454545444
Steven Spielberg,Adventure,329,2.204926,63000000,920100000,Jurassic Park,1993-06-11,95096607.5870186,1388863311.75898,1993,6,4,Sam Neill,1293766704.1719615,13.604761904761896
Steven Spielberg,Science Fiction,329,2.204926,63000000,920100000,Jurassic Park,1993-06-11,95096607.5870186,1388863311.75898,1993,6,4,Sam Neill,1293766704.1719615,13.604761904761896
Marco Brambilla,Action,9739,1.9602169999999999,57000000,159055768,Demolition Man,1993-10-08,86039787.8168264,240089904.03091803,1993,10,4,Sylvester Stallone,154050116.21409163,1.7904520701754307
Marco Brambilla,Adventure,9739,1.9602169999999999,57000000,159055768,Demolition Man,1993-10-08,86039787.8168264,240089904.03091803,1993,10,4,Sylvester Stallone,154050116.21409163,1.7904520701754307
Marco Brambilla,Comedy,9739,1.9602169999999999,57000000,159055768,Demolition Man,1993-10-08,86039787.8168264,240089904.03091803,1993,10,4,Sylvester Stallone,154050116.21409163,1.7904520701754307
Marco Brambilla,Science Fiction,9739,1.9602169999999999,57000000,159055768,Demolition Man,1993-10-08,86039787.8168264,240089904.03091803,1993,10,4,Sylvester Stallone,154050116.21409163,1.7904520701754307
Chris Columbus,Comedy,788,1.7321259999999898,25000000,441286195,Mrs. Doubtfire,1993-11-24,37736749.0424677,666108255.864819,1993,11,2,Robin Williams,628371506.8223513,16.651447800000014
Chris Columbus,Drama,788,1.7321259999999898,25000000,441286195,Mrs. Doubtfire,1993-11-24,37736749.0424677,666108255.864819,1993,11,2,Robin Williams,628371506.8223513,16.651447800000014
Chris Columbus,Family,788,1.7321259999999898,25000000,441286195,Mrs. Doubtfire,1993-11-24,37736749.0424677,666108255.864819,1993,11,2,Robin Williams,628371506.8223513,16.651447800000014
Andrew Davis,Adventure,5503,1.708867,44000000,368875760,The Fugitive,1993-08-06,66416678.3147432,556806879.318782,1993,8,4,Harrison Ford,490390201.00403875,7.383539999999996
Andrew Davis,Action,5503,1.708867,44000000,368875760,The Fugitive,1993-08-06,66416678.3147432,556806879.318782,1993,8,4,Harrison Ford,490390201.00403875,7.383539999999996
Andrew Davis,Thriller,5503,1.708867,44000000,368875760,The Fugitive,1993-08-06,66416678.3147432,556806879.318782,1993,8,4,Harrison Ford,490390201.00403875,7.383539999999996
Andrew Davis,Crime,5503,1.708867,44000000,368875760,The Fugitive,1993-08-06,66416678.3147432,556806879.318782,1993,8,4,Harrison Ford,490390201.00403875,7.383539999999996
Andrew Davis,Mystery,5503,1.708867,44000000,368875760,The Fugitive,1993-08-06,66416678.3147432,556806879.318782,1993,8,4,Harrison Ford,490390201.00403875,7.383539999999996
Wolfgang Petersen,Action,9386,1.3559700000000001,40000000,176997168,In the Line of Fire,1993-07-08,60378798.46794829,267171908.40173998,1993,7,3,Clint Eastwood,206793109.9337917,3.4249292000000056
Wolfgang Petersen,Drama,9386,1.3559700000000001,40000000,176997168,In the Line of Fire,1993-07-08,60378798.46794829,267171908.40173998,1993,7,3,Clint Eastwood,206793109.9337917,3.4249292000000056
Wolfgang Petersen,Thriller,9386,1.3559700000000001,40000000,176997168,In the Line of Fire,1993-07-08,60378798.46794829,267171908.40173998,1993,7,3,Clint Eastwood,206793109.9337917,3.4249292000000056
Wolfgang Petersen,Crime,9386,1.3559700000000001,40000000,176997168,In the Line of Fire,1993-07-08,60378798.46794829,267171908.40173998,1993,7,3,Clint Eastwood,206793109.9337917,3.4249292000000056
Wolfgang Petersen,Mystery,9386,1.3559700000000001,40000000,176997168,In the Line of Fire,1993-07-08,60378798.46794829,267171908.40173998,1993,7,3,Clint Eastwood,206793109.9337917,3.4249292000000056
Jonathan Demme,Drama,9800,1.294131,26000000,206678440,Philadelphia,1993-12-22,39246219.0041664,311974896.910748,1993,12,2,Tom Hanks,272728677.9065816,6.949170769230752
Jonathan Demme,Mystery,9800,1.294131,26000000,206678440,Philadelphia,1993-12-22,39246219.0041664,311974896.910748,1993,12,2,Tom Hanks,272728677.9065816,6.949170769230752
Richard Linklater,Comedy,9571,1.242232,6900000,7993039,Dazed and Confused,1993-09-24,10415342.735721001,12065252.2731862,1993,9,4,Jason London,1649909.537465198,0.15841144927536396
Richard Linklater,Drama,9571,1.242232,6900000,7993039,Dazed and Confused,1993-09-24,10415342.735721001,12065252.2731862,1993,9,4,Jason London,1649909.537465198,0.15841144927536396
John McTiernan,Adventure,9593,1.2072450000000001,85000000,137298489,Last Action Hero,1993-06-17,128304946.74439,207247944.93212,1993,6,3,Arnold Schwarzenegger,78942998.18773,0.6152763411764691
John McTiernan,Fantasy,9593,1.2072450000000001,85000000,137298489,Last Action Hero,1993-06-17,128304946.74439,207247944.93212,1993,6,3,Arnold Schwarzenegger,78942998.18773,0.6152763411764691
John McTiernan,Action,9593,1.2072450000000001,85000000,137298489,Last Action Hero,1993-06-17,128304946.74439,207247944.93212,1993,6,3,Arnold Schwarzenegger,78942998.18773,0.6152763411764691
John McTiernan,Comedy,9593,1.2072450000000001,85000000,137298489,Last Action Hero,1993-06-17,128304946.74439,207247944.93212,1993,6,3,Arnold Schwarzenegger,78942998.18773,0.6152763411764691
John McTiernan,Family,9593,1.2072450000000001,85000000,137298489,Last Action Hero,1993-06-17,128304946.74439,207247944.93212,1993,6,3,Arnold Schwarzenegger,78942998.18773,0.6152763411764691
Clint Eastwood,Crime,9559,1.19024699999999,30000000,135130999,A Perfect World,1993-11-24,45284098.85096121,203976183.88483799,1993,11,2,Kevin Costner,158692085.03387678,3.504366633333333
Clint Eastwood,Drama,9559,1.19024699999999,30000000,135130999,A Perfect World,1993-11-24,45284098.85096121,203976183.88483799,1993,11,2,Kevin Costner,158692085.03387678,3.504366633333333
Clint Eastwood,Thriller,9559,1.19024699999999,30000000,135130999,A Perfect World,1993-11-24,45284098.85096121,203976183.88483799,1993,11,2,Kevin Costner,158692085.03387678,3.504366633333333
Mel Brooks,Comedy,8005,1.1767239999999999,20000000,35739755,Robin Hood: Men in Tights,1993-07-28,30189399.233974103,53948086.610971205,1993,7,2,Cary Elwes,23758687.376997102,0.7869877500000033
Renny Harlin,Action,9350,1.041911,70000000,255000211,Cliffhanger,1993-05-28,105662897.31890899,384915158.731332,1993,5,4,Sylvester Stallone,279252261.412423,2.6428601571428727
Renny Harlin,Adventure,9350,1.041911,70000000,255000211,Cliffhanger,1993-05-28,105662897.31890899,384915158.731332,1993,5,4,Sylvester Stallone,279252261.412423,2.6428601571428727
Renny Harlin,Thriller,9350,1.041911,70000000,255000211,Cliffhanger,1993-05-28,105662897.31890899,384915158.731332,1993,5,4,Sylvester Stallone,279252261.412423,2.6428601571428727
Phillip Noyce,Drama,867,1.0389709999999999,40000000,116300000,Sliver,1993-05-21,60378798.46794829,175551356.54555902,1993,5,4,Sharon Stone,115172558.07761073,1.9074999999999895
Phillip Noyce,Thriller,867,1.0389709999999999,40000000,116300000,Sliver,1993-05-21,60378798.46794829,175551356.54555902,1993,5,4,Sharon Stone,115172558.07761073,1.9074999999999895
Stuart Gillard,Action,1499,1.02495499999999,21,42,Teenage Mutant Ninja Turtles III,1993-03-17,31.698869195672803,63.397738391345705,1993,3,2,Paige Turco,31.698869195672902,1.000000000000003
Stuart Gillard,Adventure,1499,1.02495499999999,21,42,Teenage Mutant Ninja Turtles III,1993-03-17,31.698869195672803,63.397738391345705,1993,3,2,Paige Turco,31.698869195672902,1.000000000000003
Stuart Gillard,Comedy,1499,1.02495499999999,21,42,Teenage Mutant Ninja Turtles III,1993-03-17,31.698869195672803,63.397738391345705,1993,3,2,Paige Turco,31.698869195672902,1.000000000000003
Stuart Gillard,Family,1499,1.02495499999999,21,42,Teenage Mutant Ninja Turtles III,1993-03-17,31.698869195672803,63.397738391345705,1993,3,2,Paige Turco,31.698869195672902,1.000000000000003
Stuart Gillard,Fantasy,1499,1.02495499999999,21,42,Teenage Mutant Ninja Turtles III,1993-03-17,31.698869195672803,63.397738391345705,1993,3,2,Paige Turco,31.698869195672902,1.000000000000003
Jon Turteltaub,Comedy,864,0.980554,14000000,154864401,Cool Runnings,1993-09-30,21132579.463781897,233763161.445963,1993,9,3,Leon Robinson,212630581.9821811,10.06174292857142
Nora Ephron,Comedy,858,0.940335,21000000,227799884,Sleepless in Seattle,1993-06-24,31698869.195672803,343857082.17645,1993,6,3,Tom Hanks,312158212.9807772,9.847613523809542
